target,held_out_model,baseline_id,selected_config_id,threshold,inner_f1,inner_precision,inner_recall,selected
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.3,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.35,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.4,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.45,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.5,0.6995515695067265,0.5379310344827586,1.0,True
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.55,0.2616822429906542,0.4827586206896552,0.1794871794871795,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.6,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.65,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.7,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.75,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.8,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.85,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.9,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.95,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.05,0.8432432432432433,0.7289719626168224,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.1,0.875,0.7857142857142857,0.9871794871794872,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.15,0.9005847953216374,0.8279569892473119,0.9871794871794872,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.2,0.9036144578313253,0.8522727272727273,0.9615384615384616,True
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.25,0.8957055214723927,0.8588235294117647,0.9358974358974359,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.3,0.8957055214723927,0.8588235294117647,0.9358974358974359,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.35,0.9012345679012346,0.8690476190476191,0.9358974358974359,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.4,0.9012345679012346,0.8690476190476191,0.9358974358974359,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.45,0.8944099378881988,0.8674698795180723,0.9230769230769231,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.5,0.8875,0.8658536585365854,0.9102564102564102,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.55,0.8805031446540881,0.8641975308641975,0.8974358974358975,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.6,0.8860759493670886,0.875,0.8974358974358975,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.65,0.8717948717948718,0.8717948717948718,0.8717948717948718,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.7,0.8717948717948718,0.8717948717948718,0.8717948717948718,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.75,0.864516129032258,0.8701298701298701,0.8589743589743589,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.8,0.8496732026143791,0.8666666666666667,0.8333333333333334,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.85,0.8137931034482758,0.8805970149253731,0.7564102564102564,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.9,0.7714285714285715,0.8709677419354839,0.6923076923076923,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B2,B2_C10p0_cw_balanced,0.95,0.6504065040650406,0.8888888888888888,0.5128205128205128,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.05,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.1,0.6972477064220184,0.5428571428571428,0.9743589743589743,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.15,0.704225352112676,0.5555555555555556,0.9615384615384616,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.2,0.6990291262135923,0.5625,0.9230769230769231,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.25,0.7083333333333334,0.5964912280701754,0.8717948717948718,True
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.3,0.6888888888888889,0.6078431372549019,0.7948717948717948,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.35,0.6857142857142857,0.6185567010309279,0.7692307692307693,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.4,0.6748466257668712,0.6470588235294118,0.7051282051282052,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.45,0.6928104575163399,0.7066666666666667,0.6794871794871795,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.5,0.6973684210526315,0.7162162162162162,0.6794871794871795,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.55,0.6620689655172414,0.7164179104477612,0.6153846153846154,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.6,0.6222222222222222,0.7368421052631579,0.5384615384615384,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.65,0.6119402985074627,0.7321428571428571,0.5256410256410257,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.7,0.5736434108527132,0.7254901960784313,0.47435897435897434,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.75,0.5378151260504201,0.7804878048780488,0.41025641025641024,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.8,0.45454545454545453,0.78125,0.32051282051282054,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.85,0.37254901960784315,0.7916666666666666,0.24358974358974358,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.9,0.14285714285714285,1.0,0.07692307692307693,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B3,B3_T2_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B0,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.05,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.1,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.15,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.2,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.25,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.3,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.35,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.4,0.6574074074074074,0.4896551724137931,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.45,0.6574074074074074,0.4896551724137931,1.0,True
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.5,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.55,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.6,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.65,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.7,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.75,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.8,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.85,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.9,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B1,B1_prior,0.95,0.0,0.0,0.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.05,0.8208092485549133,0.696078431372549,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.1,0.875,0.7865168539325843,0.9859154929577465,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.15,0.8846153846153846,0.8117647058823529,0.971830985915493,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.2,0.8903225806451613,0.8214285714285714,0.971830985915493,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.25,0.8933333333333333,0.8481012658227848,0.9436619718309859,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.3,0.8993288590604027,0.8589743589743589,0.9436619718309859,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.35,0.8993288590604027,0.8589743589743589,0.9436619718309859,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.4,0.8993288590604027,0.8589743589743589,0.9436619718309859,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.45,0.9054054054054054,0.8701298701298701,0.9436619718309859,True
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.5,0.9041095890410958,0.88,0.9295774647887324,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.55,0.9041095890410958,0.88,0.9295774647887324,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.6,0.8811188811188811,0.875,0.8873239436619719,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.65,0.855072463768116,0.8805970149253731,0.8309859154929577,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.7,0.855072463768116,0.8805970149253731,0.8309859154929577,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.75,0.8296296296296296,0.875,0.7887323943661971,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.8,0.7846153846153846,0.864406779661017,0.7183098591549296,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.85,0.7751937984496124,0.8620689655172413,0.704225352112676,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.9,0.6785714285714286,0.926829268292683,0.5352112676056338,False
looping,GenericAgent-gpt-4o-2024-11-20,B2,B2_C1p0_cw_none,0.95,0.4631578947368421,0.9166666666666666,0.30985915492957744,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.05,0.6604651162790698,0.4930555555555556,1.0,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.1,0.6540284360189573,0.4928571428571429,0.971830985915493,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.15,0.6766169154228856,0.5230769230769231,0.9577464788732394,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.2,0.7083333333333334,0.5619834710743802,0.9577464788732394,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.25,0.7272727272727273,0.5862068965517241,0.9577464788732394,True
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.3,0.711864406779661,0.5943396226415094,0.8873239436619719,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.35,0.6871165644171779,0.6086956521739131,0.7887323943661971,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.4,0.6405228758169934,0.5975609756097561,0.6901408450704225,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.45,0.6308724832214765,0.6025641025641025,0.6619718309859155,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.5,0.6388888888888888,0.6301369863013698,0.647887323943662,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.55,0.6428571428571429,0.6521739130434783,0.6338028169014085,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.6,0.6615384615384615,0.7288135593220338,0.6056338028169014,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.65,0.6,0.7346938775510204,0.5070422535211268,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.7,0.5663716814159292,0.7619047619047619,0.4507042253521127,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.75,0.5048543689320388,0.8125,0.36619718309859156,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.8,0.3695652173913043,0.8095238095238095,0.23943661971830985,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.85,0.3181818181818182,0.8235294117647058,0.19718309859154928,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.9,0.1794871794871795,1.0,0.09859154929577464,False
looping,GenericAgent-gpt-4o-2024-11-20,B3,B3_T1_C10p0_cw_none,0.95,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.05,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.1,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.15,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.2,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.25,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.3,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.35,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.4,0.5963302752293578,0.42483660130718953,1.0,True
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.45,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.5,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.55,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.6,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.65,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.7,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.75,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.8,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.85,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.9,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.95,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.05,0.8125,0.6842105263157895,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.1,0.8827586206896552,0.8,0.9846153846153847,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.15,0.8811188811188811,0.8076923076923077,0.9692307692307692,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.2,0.8873239436619719,0.8181818181818182,0.9692307692307692,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.25,0.8873239436619719,0.8181818181818182,0.9692307692307692,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.3,0.8936170212765957,0.8289473684210527,0.9692307692307692,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.35,0.8985507246376812,0.8493150684931506,0.9538461538461539,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.4,0.8985507246376812,0.8493150684931506,0.9538461538461539,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.45,0.8905109489051095,0.8472222222222222,0.9384615384615385,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.5,0.8970588235294118,0.8591549295774648,0.9384615384615385,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.55,0.9037037037037037,0.8714285714285714,0.9384615384615385,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.6,0.9090909090909091,0.8955223880597015,0.9230769230769231,True
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.65,0.9007633587786259,0.8939393939393939,0.9076923076923077,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.7,0.8837209302325582,0.890625,0.8769230769230769,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.75,0.8387096774193549,0.8813559322033898,0.8,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.8,0.7586206896551724,0.8627450980392157,0.676923076923077,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.85,0.7321428571428571,0.8723404255319149,0.6307692307692307,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.9,0.6407766990291263,0.868421052631579,0.5076923076923077,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.95,0.4772727272727273,0.9130434782608695,0.3230769230769231,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.05,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.1,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.15,0.5963302752293578,0.42483660130718953,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.2,0.6074766355140186,0.436241610738255,1.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.25,0.5990338164251208,0.43661971830985913,0.9538461538461539,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.3,0.5980392156862745,0.43884892086330934,0.9384615384615385,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.35,0.6153846153846154,0.46153846153846156,0.9230769230769231,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.4,0.6358381502890174,0.5092592592592593,0.8461538461538461,True
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.45,0.6289308176100629,0.5319148936170213,0.7692307692307693,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.5,0.5954198473282443,0.5909090909090909,0.6,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.55,0.55,0.6,0.5076923076923077,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.6,0.4716981132075472,0.6097560975609756,0.38461538461538464,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.65,0.3595505617977528,0.6666666666666666,0.24615384615384617,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.7,0.11267605633802817,0.6666666666666666,0.06153846153846154,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.75,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.8,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.85,0.0,0.0,0.0,False
