target,held_out_group,variant_id,selected_config_id,threshold,inner_f1,inner_precision,inner_recall,selected
side_effect,assistantbench,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.7,0.07142857142857142,0.0625,0.08333333333333333,False
side_effect,assistantbench,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.75,0.0,0.0,0.0,False
side_effect,assistantbench,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,assistantbench,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,assistantbench,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,assistantbench,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.05,0.11612903225806452,0.06206896551724138,0.9,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.1,0.12413793103448276,0.06666666666666667,0.9,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.15,0.13138686131386862,0.07086614173228346,0.9,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.2,0.13636363636363635,0.07377049180327869,0.9,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.25,0.14285714285714285,0.07758620689655173,0.9,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.3,0.10526315789473684,0.057692307692307696,0.6,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.35,0.09433962264150944,0.052083333333333336,0.5,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.4,0.08602150537634409,0.04819277108433735,0.4,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.45,0.11428571428571428,0.06666666666666667,0.4,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.5,0.13333333333333333,0.08,0.4,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.55,0.15384615384615385,0.09523809523809523,0.4,True
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.6,0.1276595744680851,0.08108108108108109,0.3,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.65,0.13043478260869565,0.08333333333333333,0.3,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.7,0.14285714285714285,0.09375,0.3,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.75,0.10256410256410256,0.06896551724137931,0.2,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,visualwebarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.05,0.0759493670886076,0.04,0.75,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.1,0.08108108108108109,0.04285714285714286,0.75,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.15,0.08571428571428572,0.045454545454545456,0.75,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.2,0.09375,0.05,0.75,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.25,0.10526315789473684,0.05660377358490566,0.75,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.3,0.08163265306122448,0.044444444444444446,0.5,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.35,0.08888888888888889,0.04878048780487805,0.5,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.4,0.09523809523809523,0.05263157894736842,0.5,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.45,0.10810810810810811,0.06060606060606061,0.5,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.5,0.125,0.07142857142857142,0.5,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.55,0.13333333333333333,0.07692307692307693,0.5,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.6,0.09523809523809523,0.058823529411764705,0.25,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.65,0.125,0.08333333333333333,0.25,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.7,0.15384615384615385,0.1111111111111111,0.25,True
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.75,0.15384615384615385,0.1111111111111111,0.25,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,webarena,S5_no_termination_or_repetition,B2_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.05,0.13793103448275862,0.07407407407407407,1.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.1,0.13793103448275862,0.07407407407407407,1.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.15,0.13793103448275862,0.07407407407407407,1.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.2,0.13793103448275862,0.07407407407407407,1.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.25,0.1388888888888889,0.07462686567164178,1.0,True
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.3,0.11510791366906475,0.06201550387596899,0.8,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.35,0.09230769230769231,0.05,0.6,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.4,0.10434782608695652,0.05714285714285714,0.6,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.45,0.10638297872340426,0.05952380952380952,0.5,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.5,0.10126582278481013,0.057971014492753624,0.4,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.55,0.09090909090909091,0.05357142857142857,0.3,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.6,0.04,0.025,0.1,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.65,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.7,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.75,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,workarena,S5_no_termination_or_repetition,B2_C0p1_cw_balanced,0.95,0.0,0.0,0.0,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.05,0.8121827411167513,0.6896551724137931,0.9876543209876543,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.1,0.8791208791208791,0.7920792079207921,0.9876543209876543,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.15,0.903954802259887,0.8333333333333334,0.9876543209876543,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.2,0.9142857142857143,0.851063829787234,0.9876543209876543,True
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.25,0.9080459770114943,0.8494623655913979,0.9753086419753086,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.3,0.9122807017543859,0.8666666666666667,0.9629629629629629,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.35,0.9122807017543859,0.8666666666666667,0.9629629629629629,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.4,0.9122807017543859,0.8666666666666667,0.9629629629629629,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.45,0.9112426035502958,0.875,0.9506172839506173,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.5,0.9047619047619048,0.8735632183908046,0.9382716049382716,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.55,0.891566265060241,0.8705882352941177,0.9135802469135802,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.6,0.896969696969697,0.8809523809523809,0.9135802469135802,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.65,0.8902439024390244,0.8795180722891566,0.9012345679012346,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.7,0.8875,0.8987341772151899,0.8765432098765432,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.75,0.8805031446540881,0.8974358974358975,0.8641975308641975,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.8,0.8717948717948718,0.9066666666666666,0.8395061728395061,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.85,0.847682119205298,0.9142857142857143,0.7901234567901234,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.9,0.8137931034482758,0.921875,0.7283950617283951,False
looping,assistantbench,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.95,0.36893203883495146,0.8636363636363636,0.2345679012345679,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.05,0.8292682926829268,0.7083333333333334,1.0,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.1,0.8936170212765957,0.8155339805825242,0.9882352941176471,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.15,0.8972972972972973,0.83,0.9764705882352941,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.2,0.9060773480662984,0.8541666666666666,0.9647058823529412,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.25,0.9111111111111111,0.8631578947368421,0.9647058823529412,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.3,0.9050279329608939,0.8617021276595744,0.9529411764705882,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.35,0.9101123595505618,0.8709677419354839,0.9529411764705882,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.4,0.9152542372881356,0.8804347826086957,0.9529411764705882,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.45,0.9152542372881356,0.8804347826086957,0.9529411764705882,True
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.5,0.9090909090909091,0.8791208791208791,0.9411764705882353,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.55,0.896551724137931,0.8764044943820225,0.9176470588235294,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.6,0.8901734104046243,0.875,0.9058823529411765,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.65,0.8901734104046243,0.875,0.9058823529411765,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.7,0.8953488372093024,0.8850574712643678,0.9058823529411765,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.75,0.8941176470588236,0.8941176470588236,0.8941176470588236,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.8,0.8982035928143712,0.9146341463414634,0.8823529411764706,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.85,0.8571428571428571,0.9078947368421053,0.8117647058823529,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.9,0.7785234899328859,0.90625,0.6823529411764706,False
looping,visualwebarena,S5_no_termination_or_repetition,B2_C1p0_cw_none,0.95,0.33962264150943394,0.8571428571428571,0.21176470588235294,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.05,0.8333333333333334,0.7142857142857143,1.0,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.1,0.8661417322834646,0.7638888888888888,1.0,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.15,0.8780487804878049,0.7941176470588235,0.9818181818181818,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.2,0.8688524590163934,0.7910447761194029,0.9636363636363636,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.25,0.8760330578512396,0.803030303030303,0.9636363636363636,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.3,0.8833333333333333,0.8153846153846154,0.9636363636363636,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.35,0.8907563025210085,0.828125,0.9636363636363636,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.4,0.8888888888888888,0.8387096774193549,0.9454545454545454,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.45,0.8888888888888888,0.8387096774193549,0.9454545454545454,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.5,0.8869565217391304,0.85,0.9272727272727272,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.55,0.8849557522123894,0.8620689655172413,0.9090909090909091,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.6,0.8928571428571429,0.8771929824561403,0.9090909090909091,True
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.65,0.8928571428571429,0.8771929824561403,0.9090909090909091,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.7,0.8928571428571429,0.8771929824561403,0.9090909090909091,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.75,0.8828828828828829,0.875,0.8909090909090909,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.8,0.8380952380952381,0.88,0.8,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.85,0.7755102040816326,0.8837209302325582,0.6909090909090909,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.9,0.6436781609195402,0.875,0.509090909090909,False
looping,webarena,S5_no_termination_or_repetition,B2_C1p0_cw_balanced,0.95,0.27692307692307694,0.9,0.16363636363636364,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.05,0.782608695652174,0.6506024096385542,0.9818181818181818,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.1,0.8503937007874016,0.75,0.9818181818181818,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.15,0.8907563025210085,0.828125,0.9636363636363636,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.2,0.8813559322033898,0.8253968253968254,0.9454545454545454,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.25,0.8888888888888888,0.8387096774193549,0.9454545454545454,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.3,0.8793103448275862,0.8360655737704918,0.9272727272727272,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.35,0.8771929824561403,0.847457627118644,0.9090909090909091,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.4,0.8771929824561403,0.847457627118644,0.9090909090909091,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.45,0.8849557522123894,0.8620689655172413,0.9090909090909091,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.5,0.8928571428571429,0.8771929824561403,0.9090909090909091,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.55,0.8928571428571429,0.8771929824561403,0.9090909090909091,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.6,0.8928571428571429,0.8771929824561403,0.9090909090909091,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.65,0.9009009009009009,0.8928571428571429,0.9090909090909091,True
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.7,0.8909090909090909,0.8909090909090909,0.8909090909090909,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.75,0.8785046728971962,0.9038461538461539,0.8545454545454545,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.8,0.8571428571428571,0.9,0.8181818181818182,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.85,0.8235294117647058,0.8936170212765957,0.7636363636363637,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.9,0.7628865979381443,0.8809523809523809,0.6727272727272727,False
looping,workarena,S5_no_termination_or_repetition,B2_C10p0_cw_none,0.95,0.611764705882353,0.8666666666666667,0.4727272727272727,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.05,0.5,0.3333333333333333,1.0,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.1,0.509090909090909,0.34146341463414637,1.0,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.15,0.5373134328358209,0.3724137931034483,0.9642857142857143,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.2,0.56353591160221,0.408,0.9107142857142857,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.25,0.591715976331361,0.4424778761061947,0.8928571428571429,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.3,0.6282051282051282,0.49,0.875,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.35,0.6442953020134228,0.5161290322580645,0.8571428571428571,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.4,0.6620689655172414,0.5393258426966292,0.8571428571428571,True
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.45,0.6428571428571429,0.5357142857142857,0.8035714285714286,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.5,0.656934306569343,0.5555555555555556,0.8035714285714286,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.55,0.6466165413533834,0.5584415584415584,0.7678571428571429,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.6,0.6299212598425197,0.5633802816901409,0.7142857142857143,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.65,0.6290322580645161,0.5735294117647058,0.6964285714285714,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.7,0.48148148148148145,0.5,0.4642857142857143,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.75,0.3058823529411765,0.4482758620689655,0.23214285714285715,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.8,0.0,0.0,0.0,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.85,0.0,0.0,0.0,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.9,0.0,0.0,0.0,False
success,assistantbench,S6_termination_repetition_only,B2_C1p0_cw_balanced,0.95,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.05,0.42574257425742573,0.27564102564102566,0.9347826086956522,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.1,0.4431818181818182,0.3,0.8478260869565217,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.15,0.49673202614379086,0.35514018691588783,0.8260869565217391,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.2,0.556390977443609,0.42528735632183906,0.8043478260869565,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.25,0.5573770491803278,0.4473684210526316,0.7391304347826086,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.3,0.5811965811965812,0.4788732394366197,0.7391304347826086,True
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.35,0.5486725663716814,0.4626865671641791,0.6739130434782609,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.4,0.5370370370370371,0.46774193548387094,0.6304347826086957,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.45,0.2962962962962963,0.34285714285714286,0.2608695652173913,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.5,0.14492753623188406,0.21739130434782608,0.10869565217391304,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.55,0.1,0.21428571428571427,0.06521739130434782,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.6,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.65,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.7,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.75,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.8,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.85,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.9,0.0,0.0,0.0,False
success,visualwebarena,S6_termination_repetition_only,B2_C10p0_cw_none,0.95,0.0,0.0,0.0,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.05,0.5245901639344263,0.3595505617977528,0.9696969696969697,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.1,0.5849056603773585,0.4246575342465753,0.9393939393939394,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.15,0.6382978723404256,0.4918032786885246,0.9090909090909091,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.2,0.6590909090909091,0.5272727272727272,0.8787878787878788,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.25,0.6744186046511628,0.5471698113207547,0.8787878787878788,True
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.3,0.6666666666666666,0.5625,0.8181818181818182,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.35,0.6666666666666666,0.5777777777777777,0.7878787878787878,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.4,0.6578947368421053,0.5813953488372093,0.7575757575757576,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.45,0.6666666666666666,0.5952380952380952,0.7575757575757576,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.5,0.6388888888888888,0.5897435897435898,0.696969696969697,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.55,0.5901639344262295,0.6428571428571429,0.5454545454545454,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.6,0.4642857142857143,0.5652173913043478,0.3939393939393939,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.65,0.39215686274509803,0.5555555555555556,0.30303030303030304,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.7,0.0,0.0,0.0,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.75,0.0,0.0,0.0,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.8,0.0,0.0,0.0,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.85,0.0,0.0,0.0,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.9,0.0,0.0,0.0,False
success,webarena,S6_termination_repetition_only,B2_C1p0_cw_none,0.95,0.0,0.0,0.0,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.05,0.46706586826347307,0.3046875,1.0,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.1,0.5032258064516129,0.33620689655172414,1.0,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.15,0.5,0.3394495412844037,0.9487179487179487,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.2,0.5106382978723404,0.35294117647058826,0.9230769230769231,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.25,0.5185185185185185,0.3645833333333333,0.8974358974358975,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.3,0.5076923076923077,0.3626373626373626,0.8461538461538461,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.35,0.5238095238095238,0.3793103448275862,0.8461538461538461,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.4,0.4918032786885246,0.3614457831325301,0.7692307692307693,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.45,0.5084745762711864,0.379746835443038,0.7692307692307693,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.5,0.5263157894736842,0.4,0.7692307692307693,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.55,0.5471698113207547,0.43283582089552236,0.7435897435897436,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.6,0.5742574257425742,0.46774193548387094,0.7435897435897436,True
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.65,0.3783783783783784,0.4,0.358974358974359,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.7,0.0425531914893617,0.125,0.02564102564102564,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.75,0.043478260869565216,0.14285714285714285,0.02564102564102564,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.8,0.0,0.0,0.0,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.85,0.0,0.0,0.0,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.9,0.0,0.0,0.0,False
success,workarena,S6_termination_repetition_only,B2_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,assistantbench,S6_termination_repetition_only,B2_C0p1_cw_balanced,0.05,0.13114754098360656,0.07017543859649122,1.0,False
side_effect,assistantbench,S6_termination_repetition_only,B2_C0p1_cw_balanced,0.1,0.13114754098360656,0.07017543859649122,1.0,False
side_effect,assistantbench,S6_termination_repetition_only,B2_C0p1_cw_balanced,0.15,0.13114754098360656,0.07017543859649122,1.0,False
